Age;Gender;Education Level;Job Title;Years of Experience;Salary;Country;Race
33.0;Female;Master;Product Manager;11.0;198000.0;Canada;Asian
33.0;Female;Master;Product Manager;11.0;198000.0;Canada;White
33.0;Female;Master;Product Manager;11.0;198000.0;China;White
27.0;Female;Bachelor;Product Manager;4.0;150000.0;UK;Welsh
33.0;Female;Master;Product Manager;11.0;198000.0;Australia;White
34.0;Female;Master;Product Manager;12.0;196000.0;UK;Asian
30.0;Female;Bachelor;Product Manager;5.0;160000.0;China;White
33.0;Female;Master;Product Manager;11.0;198000.0;Canada;Black
34.0;Female;Master;Product Manager;12.0;196000.0;USA;Asian
27.0;Female;Bachelor;Product Manager;4.0;150000.0;USA;African American
33.0;Male;Master;Product Manager;11.0;198000.0;UK;Mixed
34.0;Male;Master;Product Manager;12.0;196000.0;China;Korean
33.0;Female;Master;Product Manager;11.0;198000.0;UK;Welsh
27.0;Female;Bachelor;Product Manager;4.0;150000.0;USA;Asian
33.0;Female;Master;Product Manager;11.0;198000.0;USA;African American
34.0;Female;Master;Product Manager;12.0;196000.0;UK;Welsh
33.0;Female;Master;Product Manager;11.0;198000.0;UK;Asian
33.0;Female;Master;Product Manager;11.0;198000.0;UK;Welsh
33.0;Female;Master;Product Manager;11.0;198000.0;USA;Hispanic
24.0;Female;Bachelor;Product Manager;3.0;125000.0;Australia;Australian
33.0;Female;Master;Product Manager;10.0;195000.0;China;Korean
34.0;Female;Master;Product Manager;11.0;196000.0;Australia;Australian
30.0;Female;Bachelor;Product Manager;5.0;160000.0;Canada;Asian
33.0;Female;Master;Product Manager;11.0;198000.0;Australia;Australian
34.0;Female;Master;Product Manager;12.0;196000.0;Australia;Australian
27.0;Female;Bachelor;Product Manager;4.0;150000.0;USA;Asian
33.0;Male;Master;Product Manager;11.0;198000.0;China;Korean
34.0;Male;Master;Product Manager;12.0;196000.0;Canada;Asian
33.0;Female;Master;Product Manager;11.0;198000.0;UK;Mixed
27.0;Female;Bachelor;Product Manager;4.0;150000.0;China;Korean
33.0;Female;Master;Product Manager;11.0;198000.0;USA;Hispanic
34.0;Female;Master;Product Manager;12.0;196000.0;USA;Asian
33.0;Female;Master;Product Manager;11.0;198000.0;USA;Asian
33.0;Female;Master;Product Manager;11.0;198000.0;USA;White
33.0;Female;Master;Product Manager;11.0;198000.0;China;Korean
33.0;Female;Master;Product Manager;11.0;198000.0;China;Chinese
33.0;Female;Master;Product Manager;11.0;198000.0;USA;White
33.0;Female;Master;Product Manager;11.0;198000.0;UK;White
33.0;Female;Master;Product Manager;11.0;198000.0;Canada;Black
33.0;Female;Master;Product Manager;11.0;198000.0;USA;Asian
33.0;Female;Master;Product Manager;11.0;196000.0;Australia;Australian
27.0;Female;Bachelor;Product Manager;4.0;150000.0;Canada;Black
33.0;Male;Master;Product Manager;11.0;198000.0;USA;African American
33.0;Female;Master;Product Manager;11.0;198000.0;USA;Hispanic
33.0;Female;Master;Product Manager;11.0;198000.0;Australia;Asian
34.0;Female;Master;Product Manager;12.0;196000.0;UK;Asian
33.0;Female;Master;Product Manager;11.0;198000.0;China;Chinese
33.0;Female;Master;Product Manager;11.0;198000.0;China;Chinese
33.0;Female;Master;Product Manager;11.0;198000.0;USA;African American
33.0;Female;Master;Product Manager;11.0;198000.0;China;White
33.0;Female;Master;Product Manager;11.0;198000.0;China;Chinese
33.0;Female;Master;Product Manager;11.0;198000.0;USA;Hispanic
33.0;Female;Master;Product Manager;11.0;198000.0;Canada;Black
33.0;Female;Master;Product Manager;11.0;198000.0;Canada;Black
33.0;Female;Master;Product Manager;11.0;198000.0;Canada;White
33.0;Female;Master;Product Manager;11.0;198000.0;Canada;White
35.0;Female;Bachelor;Product Manager;8.0;165000.0;USA;Asian
35.0;Female;Bachelor;Product Manager;8.0;170000.0;Australia;Asian
33.0;Female;Master;Product Manager;11.0;190000.0;UK;Mixed
27.0;Female;Bachelor;Product Manager;4.0;130000.0;China;Korean
33.0;Male;Master;Product Manager;11.0;195000.0;USA;White
33.0;Female;Master;Product Manager;11.0;195000.0;Australia;Australian
33.0;Female;Master;Product Manager;11.0;195000.0;Australia;Australian
34.0;Female;Master;Product Manager;12.0;190000.0;USA;White
33.0;Female;Master;Product Manager;11.0;195000.0;USA;White
33.0;Female;Master;Product Manager;11.0;195000.0;China;Korean
33.0;Female;Master;Product Manager;11.0;195000.0;China;White
33.0;Female;Master;Product Manager;11.0;195000.0;Canada;Black
33.0;Female;Master;Product Manager;11.0;195000.0;Australia;Asian
33.0;Female;Master;Product Manager;11.0;195000.0;UK;White
33.0;Female;Master;Product Manager;11.0;195000.0;Australia;Australian
33.0;Female;Master;Product Manager;11.0;195000.0;China;White
33.0;Female;Master;Product Manager;11.0;195000.0;USA;African American
33.0;Female;Master;Product Manager;11.0;195000.0;China;White
31.0;Male;Bachelor;Product Manager;8.0;190000.0;China;Korean
35.0;Female;Bachelor;Product Manager;12.0;190000.0;UK;Welsh
37.0;Male;PhD;Product Manager;14.0;195000.0;USA;Hispanic
30.0;Male;Bachelor;Product Manager;8.0;185000.0;USA;Hispanic
35.0;Female;Bachelor;Product Manager;12.0;190000.0;China;White
37.0;Male;PhD;Product Manager;14.0;195000.0;China;Chinese
30.0;Male;Bachelor;Product Manager;8.0;185000.0;Australia;Australian
35.0;Female;Bachelor;Product Manager;12.0;190000.0;UK;Mixed
37.0;Male;PhD;Product Manager;14.0;195000.0;Australia;White
30.0;Male;Bachelor;Product Manager;8.0;185000.0;Canada;Asian
35.0;Female;Bachelor;Product Manager;12.0;190000.0;China;White
37.0;Male;PhD;Product Manager;14.0;195000.0;Australia;Asian
30.0;Male;Bachelor;Product Manager;8.0;185000.0;Australia;Asian
35.0;Female;Bachelor;Product Manager;12.0;190000.0;USA;Asian
37.0;Male;PhD;Product Manager;14.0;195000.0;USA;African American
30.0;Male;Bachelor;Product Manager;8.0;185000.0;Canada;Black
31.0;Male;Master;Product Manager;6.0;120000.0;Canada;White
42.0;Male;Master;Product Manager;14.0;180000.0;China;White
32.0;Male;Master;Product Manager;7.0;110000.0;Australia;Asian
42.0;Male;Master;Product Manager;14.0;180000.0;China;White
32.0;Male;Master;Product Manager;7.0;110000.0;Canada;Asian
42.0;Male;Master;Product Manager;14.0;180000.0;USA;White
32.0;Male;Master;Product Manager;7.0;110000.0;China;White
42.0;Male;Master;Product Manager;14.0;180000.0;UK;White
32.0;Male;Master;Product Manager;7.0;110000.0;Canada;Black
42.0;Male;Master;Product Manager;14.0;180000.0;Australia;Asian
32.0;Male;Master;Product Manager;7.0;110000.0;Australia;Asian
42.0;Male;Master;Product Manager;14.0;180000.0;UK;Welsh
32.0;Male;Master;Product Manager;7.0;110000.0;UK;Welsh
42.0;Male;Master;Product Manager;14.0;180000.0;Australia;Australian
29.0;Female;Bachelor;Product Manager;4.0;90000.0;Australia;Asian
33.0;Male;Bachelor;Product Manager;8.0;130000.0;China;White
30.0;Female;Master;Product Manager;6.0;110000.0;Australia;White
36.0;Male;Master;Product Manager;10.0;160000.0;USA;African American
32.0;Female;Master;Product Manager;7.0;120000.0;Australia;Australian
42.0;Male;Master;Product Manager;14.0;180000.0;Australia;Asian
32.0;Male;Master;Product Manager;7.0;110000.0;USA;African American
42.0;Male;Master;Product Manager;14.0;180000.0;UK;Mixed
32.0;Male;Master;Product Manager;7.0;110000.0;UK;Welsh
42.0;Male;Master;Product Manager;14.0;180000.0;China;Korean
32.0;Male;Master;Product Manager;7.0;110000.0;Australia;Asian
42.0;Male;Master;Product Manager;14.0;180000.0;China;White
32.0;Male;Master;Product Manager;7.0;110000.0;Canada;Asian
42.0;Male;Master;Product Manager;14.0;180000.0;China;White
32.0;Male;Master;Product Manager;7.0;110000.0;USA;African American
42.0;Male;Master;Product Manager;14.0;180000.0;USA;Hispanic
32.0;Female;Master;Product Manager;5.0;100000.0;Australia;Asian
34.0;Female;Master;Product Manager;7.0;120000.0;Australia;Asian
42.0;Male;Master;Product Manager;14.0;180000.0;Australia;White
32.0;Male;Master;Product Manager;7.0;110000.0;Canada;Black
42.0;Male;Master;Product Manager;14.0;180000.0;UK;Mixed
32.0;Male;Master;Product Manager;7.0;110000.0;Australia;White
42.0;Male;Master;Product Manager;14.0;180000.0;Australia;Asian
32.0;Male;Master;Product Manager;7.0;110000.0;Canada;Asian
42.0;Male;Master;Product Manager;14.0;180000.0;USA;Asian
32.0;Male;Master;Product Manager;7.0;110000.0;Canada;White
42.0;Male;Master;Product Manager;14.0;180000.0;USA;White
32.0;Male;Master;Product Manager;7.0;110000.0;Canada;Black
42.0;Male;Master;Product Manager;14.0;180000.0;Canada;Asian
32.0;Male;Master;Product Manager;7.0;110000.0;USA;African American
42.0;Male;Master;Product Manager;14.0;180000.0;Canada;White
42.0;Male;Master;Product Manager;14.0;180000.0;USA;Hispanic
32.0;Male;Master;Product Manager;7.0;110000.0;USA;African American
42.0;Male;Master;Product Manager;14.0;180000.0;Australia;Australian
32.0;Male;Master;Product Manager;7.0;110000.0;China;Korean
42.0;Male;Master;Product Manager;14.0;180000.0;Australia;White
32.0;Male;Master;Product Manager;7.0;110000.0;Australia;Asian
42.0;Male;Master;Product Manager;14.0;180000.0;UK;White
32.0;Male;Master;Product Manager;7.0;110000.0;Canada;Black
42.0;Male;Master;Product Manager;14.0;180000.0;UK;Welsh
32.0;Male;Master;Product Manager;7.0;110000.0;UK;White
42.0;Male;Master;Product Manager;14.0;180000.0;Australia;White
32.0;Male;Master;Product Manager;7.0;110000.0;Australia;Australian
42.0;Male;Master;Product Manager;14.0;180000.0;USA;White
32.0;Male;Master;Product Manager;7.0;110000.0;USA;Hispanic
42.0;Male;Master;Product Manager;14.0;180000.0;USA;White
37.0;Male;Bachelor;Product Manager;12.0;150000.0;UK;Welsh
37.0;Male;Bachelor;Product Manager;12.0;150000.0;Canada;Asian
37.0;Male;Bachelor;Product Manager;12.0;150000.0;USA;Asian
37.0;Male;Bachelor;Product Manager;12.0;150000.0;USA;White
38.0;Male;Bachelor;Product Manager;13.0;160000.0;Australia;Asian
38.0;Male;Bachelor;Product Manager;13.0;160000.0;Canada;Asian
38.0;Male;Bachelor;Product Manager;13.0;160000.0;Australia;Australian
38.0;Male;Bachelor;Product Manager;13.0;160000.0;China;Korean
37.0;Male;Bachelor;Product Manager;13.0;160000.0;UK;Asian
37.0;Male;Bachelor;Product Manager;13.0;160000.0;Canada;Black
37.0;Male;Bachelor;Product Manager;13.0;160000.0;UK;Mixed
37.0;Male;Bachelor;Product Manager;13.0;160000.0;UK;Welsh
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;Black
25.0;Male;Bachelor;Product Manager;1.0;55000.0;USA;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;China;Korean
25.0;Male;Bachelor;Product Manager;1.0;55000.0;China;Korean
32.0;Male;Bachelor;Product Manager;7.0;120000.0;China;Chinese
25.0;Male;Bachelor;Product Manager;1.0;55000.0;China;Chinese
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Australia;White
25.0;Male;Bachelor;Product Manager;1.0;55000.0;China;Chinese
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Australia;Asian
25.0;Male;Bachelor;Product Manager;1.0;55000.0;UK;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Australia;White
25.0;Male;Bachelor;Product Manager;1.0;55000.0;Canada;White
32.0;Male;Bachelor;Product Manager;7.0;120000.0;USA;White
25.0;Male;Bachelor;Product Manager;1.0;55000.0;Canada;Black
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;Black
25.0;Male;Bachelor;Product Manager;1.0;55000.0;Australia;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;China;Chinese
29.0;Male;Bachelor;Product Manager;5.0;80000.0;Australia;White
32.0;Female;Bachelor;Product Manager;7.0;110000.0;Australia;Australian
25.0;Male;Bachelor;Product Manager;1.0;60000.0;USA;White
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;Asian
25.0;Male;Bachelor;Product Manager;1.0;60000.0;UK;White
32.0;Male;Bachelor;Product Manager;7.0;120000.0;China;Korean
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Australia;Australian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;UK;Mixed
25.0;Male;Bachelor;Product Manager;1.0;60000.0;USA;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;UK;White
25.0;Male;Bachelor;Product Manager;1.0;60000.0;USA;African American
32.0;Male;Bachelor;Product Manager;7.0;120000.0;China;Korean
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Australia;White
32.0;Male;Bachelor;Product Manager;7.0;120000.0;USA;African American
25.0;Male;Bachelor;Product Manager;1.0;60000.0;USA;Hispanic
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Australia;Australian
27.0;Male;Bachelor;Product Manager;2.0;65000.0;USA;African American
29.0;Male;Bachelor;Product Manager;5.0;80000.0;UK;Welsh
32.0;Female;Bachelor;Product Manager;7.0;110000.0;UK;Mixed
25.0;Male;Bachelor;Product Manager;1.0;60000.0;UK;Welsh
32.0;Male;Bachelor;Product Manager;7.0;120000.0;China;Chinese
25.0;Male;Bachelor;Product Manager;1.0;60000.0;UK;White
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;White
25.0;Male;Bachelor;Product Manager;1.0;60000.0;UK;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;UK;White
25.0;Male;Bachelor;Product Manager;1.0;60000.0;China;Chinese
32.0;Male;Bachelor;Product Manager;7.0;120000.0;USA;Hispanic
25.0;Male;Bachelor;Product Manager;1.0;60000.0;USA;African American
32.0;Male;Bachelor;Product Manager;7.0;120000.0;USA;Asian
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Canada;Black
32.0;Male;Bachelor;Product Manager;7.0;120000.0;USA;White
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Australia;White
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;Asian
27.0;Female;Bachelor;Product Manager;2.0;65000.0;Australia;White
29.0;Female;Bachelor;Product Manager;5.0;80000.0;USA;Asian
32.0;Female;Bachelor;Product Manager;7.0;110000.0;UK;Asian
25.0;Male;Bachelor;Product Manager;1.0;60000.0;USA;Hispanic
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Australia;White
25.0;Male;Bachelor;Product Manager;1.0;60000.0;China;Korean
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;White
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Canada;Black
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;White
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Canada;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;UK;Mixed
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Canada;Black
32.0;Male;Bachelor;Product Manager;7.0;120000.0;China;Chinese
25.0;Male;Bachelor;Product Manager;1.0;60000.0;USA;African American
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;Asian
25.0;Male;Bachelor;Product Manager;1.0;60000.0;USA;African American
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Australia;Australian
28.0;Female;Bachelor;Product Manager;3.0;70000.0;Canada;Asian
30.0;Female;Bachelor;Product Manager;5.0;85000.0;USA;White
32.0;Female;Bachelor;Product Manager;7.0;120000.0;China;Chinese
25.0;Male;Bachelor;Product Manager;1.0;60000.0;China;Chinese
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;White
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Australia;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;Black
25.0;Male;Bachelor;Product Manager;1.0;60000.0;UK;White
32.0;Male;Bachelor;Product Manager;7.0;120000.0;USA;Hispanic
25.0;Male;Bachelor;Product Manager;1.0;60000.0;China;Korean
32.0;Male;Bachelor;Product Manager;7.0;120000.0;China;Chinese
25.0;Male;Bachelor;Product Manager;1.0;60000.0;China;Chinese
32.0;Male;Bachelor;Product Manager;7.0;120000.0;China;Korean
25.0;Male;Bachelor;Product Manager;1.0;60000.0;UK;Welsh
32.0;Male;Bachelor;Product Manager;7.0;120000.0;UK;Mixed
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Canada;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Australia;Asian
33.0;Female;Master;Product Manager;8.0;135000.0;USA;Hispanic
25.0;Male;Bachelor;Product Manager;1.0;60000.0;China;Korean
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Australia;Asian
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Canada;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;UK;Mixed
25.0;Male;Bachelor;Product Manager;1.0;60000.0;UK;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;USA;Hispanic
25.0;Male;Bachelor;Product Manager;1.0;60000.0;USA;African American
32.0;Male;Bachelor;Product Manager;7.0;120000.0;USA;Asian
25.0;Male;Bachelor;Product Manager;1.0;60000.0;UK;Asian
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;White
25.0;Male;Bachelor;Product Manager;1.0;60000.0;UK;Mixed
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Canada;Asian
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Canada;Black
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Australia;Asian
25.0;Male;Bachelor;Product Manager;1.0;60000.0;Australia;White
32.0;Male;Bachelor;Product Manager;7.0;120000.0;Australia;Australian
35.0;Male;Master;Product Marketing Manager;8.0;95000.0;China;White
42.0;Male;Master;Project Engineer;14.0;115000.0;China;White
40.0;Female;Master;Project Manager;14.0;130000.0;USA;African American
37.0;Male;Bachelor;Project Manager;10.0;95000.0;USA;Asian
35.0;Male;Bachelor;Project Manager;10.0;130000.0;Canada;Black
35.0;Male;Bachelor;Project Manager;10.0;130000.0;UK;Asian
35.0;Male;Bachelor;Project Manager;10.0;130000.0;USA;White
35.0;Male;Bachelor;Project Manager;10.0;130000.0;China;White
35.0;Male;Bachelor;Project Manager;10.0;130000.0;Australia;Australian
33.0;Male;Bachelor;Project Manager;8.0;120000.0;Canada;Asian
33.0;Male;Bachelor;Project Manager;8.0;120000.0;Australia;Asian
33.0;Male;Bachelor;Project Manager;8.0;120000.0;Canada;White
33.0;Male;Bachelor;Project Manager;8.0;120000.0;USA;White
33.0;Male;Bachelor;Project Manager;8.0;120000.0;UK;Mixed
32.0;Male;Bachelor;Project Manager;8.0;120000.0;USA;African American
32.0;Male;Bachelor;Project Manager;8.0;120000.0;Australia;Asian
32.0;Male;Bachelor;Project Manager;8.0;120000.0;China;Chinese
32.0;Male;Bachelor;Project Manager;8.0;120000.0;Australia;White
32.0;Male;Bachelor;Project Manager;8.0;120000.0;Australia;Asian
31.0;Male;Bachelor;Project Manager;6.0;100000.0;USA;White
30.0;Male;Bachelor;Project Manager;6.0;110000.0;Australia;Australian
30.0;Male;Bachelor;Project Manager;6.0;110000.0;USA;African American
30.0;Male;Bachelor;Project Manager;6.0;110000.0;Australia;Asian
31.0;Male;Bachelor;Project Manager;6.0;115000.0;Australia;Australian
32.0;Male;Master;Senior Business Analyst;6.0;90000.0;USA;Asian
34.0;Male;Bachelor;Senior Business Analyst;8.0;90000.0;Australia;Asian
37.0;Male;Master;Senior Business Analyst;9.0;105000.0;China;Chinese
38.0;Female;Bachelor;Senior Business Analyst;10.0;110000.0;Australia;Asian
36.0;Male;Bachelor;Senior Business Analyst;8.0;95000.0;China;Chinese
38.0;Female;Bachelor;Senior Business Analyst;10.0;110000.0;China;White
44.0;Female;PhD;Senior Business Analyst;15.0;150000.0;UK;White
38.0;Female;Bachelor;Senior Business Analyst;10.0;110000.0;Canada;Black
44.0;Female;PhD;Senior Business Analyst;15.0;150000.0;UK;Welsh
44.0;Female;PhD;Senior Business Analyst;15.0;150000.0;UK;White
45.0;Male;PhD;Senior Data Analyst;17.0;155000.0;UK;Asian
46.0;Male;PhD;Senior Data Analyst;19.0;150000.0;UK;Asian
46.0;Male;PhD;Senior Data Analyst;17.0;160000.0;UK;Asian
45.0;Male;PhD;Senior Data Engineer;16.0;150000.0;Australia;Asian
45.0;Male;PhD;Senior Data Engineer;16.0;150000.0;Canada;Black
44.0;Female;PhD;Senior Data Engineer;16.0;160000.0;Canada;Asian
44.0;Female;PhD;Senior Data Engineer;16.0;160000.0;Australia;White
47.0;Male;PhD;Senior Data Scientist;21.0;180000.0;China;White
42.0;Female;PhD;Senior Data Scientist;16.0;150000.0;China;Chinese
46.0;Male;PhD;Senior Data Scientist;18.0;160000.0;Canada;White
46.0;Male;PhD;Senior Data Scientist;18.0;160000.0;China;Chinese
44.0;Male;PhD;Senior Data Scientist;16.0;160000.0;Australia;Asian
43.0;Female;PhD;Senior Data Scientist;15.0;150000.0;USA;African American
44.0;Female;PhD;Senior Data Scientist;16.0;160000.0;China;Chinese
